Brand,Model,Color,Fuel,Kilometers,Trasmission,Price,Gov,Car Age,Kilometers Group
5.0,487.0,18.0,0.0,1.0,0.0,450.0,92.0,7.0,0.0
9.0,702.0,0.0,0.0,7.0,0.0,340.0,102.0,3.0,5.0
14.0,696.0,0.0,0.0,10.0,0.0,750.0,19.0,4.0,10.0
2.0,736.0,15.0,0.0,0.0,0.0,725.0,100.0,1.0,0.0
25.0,531.0,9.0,0.0,0.0,0.0,750.0,47.0,1.0,0.0
35.0,665.0,1.0,0.0,5.0,0.0,350.0,75.0,2.0,5.0
6.0,214.0,15.0,0.0,0.0,0.0,1750.0,47.0,1.0,0.0
14.0,590.0,0.0,0.0,10.0,0.0,350.0,12.0,9.0,10.0
3.0,793.0,1.0,0.0,9.0,0.0,1780.0,47.0,6.0,5.0
6.0,299.0,1.0,3.0,0.0,0.0,3150.0,100.0,1.0,0.0
6.0,188.0,2.0,0.0,15.0,0.0,730.0,19.0,13.0,15.0
18.0,135.0,0.0,0.0,20.0,2.0,125.0,8.0,15.0,20.0
1.0,521.0,22.0,0.0,2.0,0.0,850.0,64.0,4.0,0.0
9.0,702.0,5.0,0.0,13.0,0.0,200.0,19.0,10.0,10.0
26.0,346.0,19.0,0.0,2.0,2.0,210.0,46.0,5.0,0.0
0.0,749.0,21.0,0.0,0.0,0.0,1130.0,7.0,2.0,0.0
0.0,142.0,0.0,0.0,11.0,0.0,325.0,46.0,6.0,10.0
63.0,58.0,14.0,0.0,6.0,0.0,190.0,104.0,24.0,5.0
4.0,262.0,2.0,0.0,9.0,0.0,290.0,47.0,6.0,5.0
34.0,796.0,9.0,0.0,5.0,0.0,390.0,35.0,4.0,5.0
12.0,730.0,9.0,0.0,2.0,0.0,525.0,100.0,1.0,0.0
24.0,259.0,0.0,0.0,22.0,2.0,225.0,9.0,18.0,20.0
0.0,769.0,9.0,0.0,23.0,2.0,60.0,30.0,34.0,20.0
34.0,796.0,20.0,0.0,10.0,0.0,390.0,30.0,4.0,10.0
1.0,571.0,1.0,0.0,26.0,0.0,175.0,5.0,16.0,25.0
14.0,600.0,1.0,0.0,13.0,2.0,70.0,30.0,24.0,10.0
4.0,733.0,1.0,0.0,10.0,2.0,100.0,100.0,26.0,10.0
26.0,346.0,17.0,0.0,5.0,2.0,255.0,19.0,2.0,5.0
11.0,566.0,2.0,0.0,7.0,0.0,950.0,51.0,2.0,5.0
24.0,815.0,9.0,0.0,15.0,0.0,320.0,75.0,9.0,15.0
11.0,566.0,22.0,0.0,6.0,0.0,1400.0,78.0,2.0,5.0
3.0,98.0,26.0,0.0,10.0,2.0,40.0,1.0,40.0,10.0
17.0,739.0,15.0,0.0,16.0,2.0,75.0,33.0,27.0,15.0
18.0,726.0,0.0,0.0,25.0,0.0,180.0,1.0,14.0,25.0
11.0,566.0,5.0,0.0,4.0,0.0,950.0,100.0,2.0,0.0
0.0,140.0,18.0,0.0,10.0,0.0,238.0,35.0,13.0,10.0
8.0,822.0,9.0,0.0,0.0,0.0,488.0,75.0,2.0,0.0
14.0,236.0,17.0,0.0,15.0,0.0,300.0,100.0,13.0,15.0
0.0,325.0,2.0,0.0,11.0,0.0,440.0,46.0,5.0,10.0
18.0,128.0,1.0,0.0,17.0,2.0,95.0,17.0,14.0,15.0
21.0,390.0,0.0,0.0,22.0,0.0,200.0,37.0,14.0,20.0
44.0,788.0,19.0,0.0,13.0,0.0,260.0,35.0,6.0,10.0
1.0,226.0,2.0,0.0,13.0,0.0,350.0,33.0,13.0,10.0
34.0,328.0,19.0,0.0,22.0,2.0,130.0,15.0,9.0,20.0
6.0,291.0,6.0,0.0,20.0,0.0,355.0,47.0,23.0,20.0
3.0,98.0,19.0,0.0,15.0,0.0,880.0,100.0,8.0,15.0
0.0,434.0,1.0,0.0,17.0,2.0,285.0,49.0,14.0,15.0
1.0,571.0,1.0,0.0,11.0,0.0,215.0,14.0,8.0,10.0
24.0,259.0,2.0,0.0,20.0,0.0,410.0,22.0,12.0,20.0
14.0,235.0,9.0,0.0,2.0,0.0,670.0,51.0,1.0,0.0
11.0,563.0,1.0,0.0,12.0,2.0,200.0,48.0,23.0,10.0
11.0,703.0,0.0,0.0,7.0,0.0,830.0,56.0,4.0,5.0
25.0,288.0,20.0,0.0,11.0,2.0,255.0,100.0,7.0,10.0
0.0,324.0,19.0,0.0,4.0,0.0,960.0,30.0,2.0,0.0
11.0,353.0,0.0,0.0,16.0,0.0,460.0,64.0,13.0,15.0
8.0,87.0,0.0,0.0,0.0,0.0,480.0,100.0,1.0,0.0
9.0,702.0,0.0,0.0,6.0,0.0,345.0,35.0,4.0,5.0
12.0,728.0,1.0,0.0,8.0,0.0,420.0,1.0,2.0,5.0
2.0,736.0,2.0,0.0,3.0,2.0,440.0,19.0,2.0,0.0
30.0,207.0,21.0,0.0,18.0,0.0,320.0,100.0,8.0,15.0
1.0,490.0,17.0,0.0,17.0,2.0,140.0,100.0,11.0,15.0
45.0,711.0,9.0,0.0,7.0,0.0,500.0,79.0,4.0,5.0
28.0,79.0,9.0,0.0,20.0,2.0,65.0,1.0,29.0,20.0
12.0,726.0,1.0,0.0,8.0,0.0,320.0,1.0,4.0,5.0
8.0,426.0,0.0,0.0,2.0,0.0,780.0,100.0,2.0,0.0
6.0,213.0,2.0,0.0,5.0,0.0,1500.0,19.0,3.0,5.0
35.0,665.0,9.0,1.0,6.0,0.0,400.0,14.0,2.0,5.0
8.0,87.0,0.0,0.0,0.0,0.0,490.0,100.0,1.0,0.0
2.0,736.0,22.0,0.0,14.0,0.0,410.0,78.0,5.0,10.0
19.0,593.0,1.0,0.0,19.0,2.0,85.0,103.0,17.0,15.0
12.0,127.0,0.0,0.0,6.0,2.0,55.0,8.0,17.0,5.0
3.0,794.0,9.0,0.0,17.0,0.0,1100.0,46.0,13.0,15.0
1.0,709.0,2.0,0.0,10.0,2.0,125.0,21.0,5.0,10.0
9.0,702.0,1.0,0.0,12.0,0.0,320.0,8.0,3.0,10.0
0.0,327.0,17.0,0.0,12.0,0.0,430.0,8.0,9.0,10.0
0.0,750.0,1.0,0.0,6.0,0.0,700.0,91.0,6.0,5.0
4.0,262.0,1.0,0.0,10.0,2.0,110.0,8.0,19.0,10.0
2.0,736.0,15.0,0.0,1.0,0.0,560.0,30.0,1.0,0.0
41.0,461.0,19.0,0.0,0.0,0.0,660.0,75.0,1.0,0.0
12.0,728.0,0.0,0.0,4.0,0.0,315.0,8.0,4.0,0.0
38.0,364.0,5.0,0.0,9.0,0.0,350.0,8.0,6.0,5.0
2.0,754.0,0.0,0.0,0.0,2.0,45.0,8.0,29.0,0.0
5.0,487.0,1.0,0.0,17.0,0.0,325.0,34.0,8.0,15.0
2.0,595.0,16.0,0.0,0.0,2.0,25.0,46.0,40.0,0.0
90.0,535.0,1.0,0.0,2.0,2.0,155.0,105.0,2.0,0.0
0.0,440.0,5.0,0.0,19.0,0.0,550.0,74.0,7.0,15.0
35.0,781.0,26.0,0.0,33.0,2.0,100.0,48.0,19.0,30.0
9.0,702.0,9.0,0.0,17.0,0.0,190.0,36.0,10.0,15.0
0.0,770.0,1.0,0.0,0.0,2.0,165.0,47.0,16.0,0.0
18.0,135.0,6.0,0.0,14.0,2.0,115.0,30.0,16.0,10.0
18.0,137.0,4.0,0.0,0.0,0.0,110.0,46.0,16.0,0.0
1.0,551.0,16.0,0.0,30.0,2.0,150.0,56.0,9.0,30.0
2.0,631.0,1.0,0.0,0.0,2.0,33.0,89.0,39.0,0.0
14.0,228.0,0.0,0.0,17.0,2.0,280.0,78.0,11.0,15.0
13.0,417.0,19.0,0.0,3.0,2.0,200.0,30.0,4.0,0.0
22.0,149.0,6.0,0.0,16.0,2.0,65.0,55.0,16.0,15.0
11.0,565.0,0.0,0.0,14.0,0.0,489.0,19.0,8.0,10.0
14.0,696.0,21.0,0.0,5.0,0.0,770.0,19.0,3.0,5.0
18.0,331.0,22.0,0.0,35.0,2.0,130.0,100.0,6.0,35.0
11.0,563.0,1.0,0.0,18.0,0.0,218.0,64.0,21.0,15.0
3.0,66.0,0.0,0.0,22.0,2.0,170.0,100.0,28.0,20.0
2.0,12.0,1.0,0.0,0.0,2.0,18.0,35.0,39.0,0.0
34.0,328.0,1.0,0.0,12.0,2.0,190.0,72.0,5.0,10.0
0.0,770.0,9.0,1.0,25.0,2.0,130.0,30.0,10.0,25.0
29.0,241.0,15.0,0.0,33.0,0.0,115.0,82.0,26.0,30.0
14.0,679.0,15.0,0.0,12.0,2.0,100.0,19.0,23.0,10.0
6.0,188.0,9.0,0.0,16.0,0.0,1100.0,0.0,8.0,15.0
12.0,728.0,5.0,0.0,0.0,0.0,550.0,22.0,0.0,0.0
0.0,324.0,5.0,0.0,4.0,0.0,800.0,22.0,2.0,0.0
4.0,532.0,1.0,0.0,10.0,0.0,383.0,8.0,8.0,10.0
9.0,702.0,22.0,0.0,11.0,0.0,297.0,8.0,6.0,10.0
28.0,79.0,0.0,0.0,25.0,0.0,90.0,19.0,26.0,25.0
3.0,821.0,0.0,0.0,0.0,0.0,3300.0,75.0,1.0,0.0
8.0,87.0,2.0,0.0,4.0,0.0,370.0,70.0,2.0,0.0
28.0,95.0,9.0,0.0,0.0,2.0,80.0,25.0,35.0,0.0
6.0,28.0,5.0,0.0,40.0,0.0,160.0,91.0,36.0,40.0
34.0,328.0,1.0,0.0,4.0,2.0,200.0,72.0,6.0,0.0
10.0,120.0,6.0,0.0,0.0,2.0,35.0,35.0,41.0,0.0
30.0,207.0,9.0,0.0,13.0,0.0,890.0,73.0,2.0,10.0
0.0,142.0,1.0,0.0,13.0,0.0,270.0,46.0,11.0,10.0
51.0,446.0,1.0,0.0,0.0,2.0,20.0,1.0,40.0,0.0
6.0,301.0,9.0,0.0,12.0,0.0,2300.0,47.0,5.0,10.0
6.0,290.0,9.0,0.0,13.0,0.0,1400.0,92.0,7.0,10.0
14.0,236.0,22.0,0.0,13.0,0.0,310.0,75.0,13.0,10.0
9.0,702.0,2.0,0.0,5.0,0.0,295.0,78.0,2.0,5.0
4.0,155.0,5.0,0.0,22.0,2.0,125.0,64.0,23.0,20.0
38.0,364.0,0.0,0.0,8.0,0.0,370.0,46.0,10.0,5.0
9.0,702.0,0.0,0.0,25.0,0.0,150.0,78.0,22.0,25.0
18.0,127.0,1.0,0.0,14.0,2.0,70.0,19.0,17.0,10.0
19.0,437.0,2.0,2.0,0.0,0.0,1300.0,75.0,1.0,0.0
12.0,728.0,0.0,0.0,8.0,0.0,325.0,19.0,5.0,5.0
11.0,563.0,0.0,0.0,13.0,0.0,300.0,61.0,17.0,10.0
15.0,561.0,9.0,0.0,15.0,2.0,115.0,20.0,24.0,15.0
1.0,490.0,1.0,0.0,19.0,2.0,155.0,19.0,8.0,15.0
25.0,503.0,1.0,0.0,17.0,2.0,140.0,46.0,9.0,15.0
6.0,382.0,0.0,0.0,0.0,0.0,3000.0,30.0,1.0,0.0
3.0,98.0,1.0,0.0,27.0,0.0,230.0,99.0,25.0,25.0
1.0,273.0,0.0,0.0,14.0,0.0,310.0,74.0,7.0,10.0
34.0,328.0,0.0,0.0,27.0,2.0,150.0,19.0,8.0,25.0
24.0,596.0,23.0,1.0,12.0,2.0,435.0,46.0,16.0,10.0
14.0,229.0,6.0,0.0,32.0,0.0,220.0,100.0,21.0,30.0
19.0,583.0,6.0,0.0,20.0,0.0,290.0,19.0,17.0,20.0
72.0,713.0,9.0,0.0,3.0,0.0,710.0,19.0,1.0,0.0
6.0,190.0,15.0,0.0,0.0,0.0,2600.0,1.0,1.0,0.0
1.0,490.0,9.0,0.0,35.0,2.0,80.0,30.0,13.0,35.0
15.0,490.0,23.0,0.0,15.0,2.0,120.0,15.0,26.0,15.0
5.0,487.0,1.0,0.0,15.0,0.0,335.0,45.0,8.0,15.0
11.0,476.0,1.0,0.0,10.0,0.0,1300.0,47.0,3.0,10.0
24.0,259.0,2.0,0.0,4.0,0.0,680.0,75.0,1.0,0.0
24.0,815.0,9.0,0.0,16.0,0.0,275.0,22.0,9.0,15.0
29.0,410.0,0.0,0.0,24.0,0.0,450.0,48.0,13.0,20.0
25.0,361.0,1.0,0.0,12.0,0.0,360.0,1.0,9.0,10.0
4.0,155.0,25.0,0.0,17.0,0.0,310.0,100.0,10.0,15.0
14.0,232.0,1.0,0.0,15.0,0.0,380.0,0.0,7.0,15.0
1.0,490.0,1.0,0.0,10.0,2.0,145.0,105.0,10.0,10.0
38.0,479.0,19.0,0.0,11.0,0.0,850.0,62.0,5.0,10.0
3.0,5.0,1.0,0.0,15.0,0.0,580.0,85.0,9.0,15.0
2.0,636.0,19.0,0.0,0.0,2.0,22.0,64.0,44.0,0.0
10.0,57.0,17.0,0.0,16.0,2.0,195.0,17.0,14.0,15.0
0.0,340.0,0.0,0.0,0.0,2.0,40.0,32.0,35.0,0.0
24.0,259.0,21.0,0.0,25.0,2.0,115.0,34.0,30.0,25.0
25.0,503.0,21.0,0.0,12.0,0.0,170.0,16.0,10.0,10.0
63.0,742.0,22.0,0.0,23.0,0.0,200.0,19.0,22.0,20.0
9.0,613.0,20.0,0.0,9.0,0.0,610.0,75.0,6.0,5.0
0.0,142.0,1.0,0.0,13.0,0.0,300.0,46.0,8.0,10.0
28.0,59.0,0.0,0.0,19.0,0.0,400.0,51.0,10.0,15.0
0.0,770.0,18.0,0.0,30.0,2.0,95.0,96.0,16.0,30.0
0.0,327.0,1.0,0.0,16.0,0.0,410.0,100.0,7.0,15.0
14.0,696.0,22.0,0.0,9.0,0.0,750.0,105.0,3.0,5.0
2.0,631.0,1.0,0.0,0.0,2.0,30.0,19.0,37.0,0.0
13.0,39.0,9.0,0.0,0.0,2.0,42.0,80.0,28.0,0.0
26.0,346.0,11.0,0.0,31.0,0.0,178.0,7.0,6.0,30.0
19.0,583.0,0.0,0.0,11.0,0.0,498.0,8.0,8.0,10.0
0.0,326.0,9.0,0.0,8.0,0.0,450.0,61.0,7.0,5.0
30.0,197.0,1.0,0.0,19.0,0.0,280.0,66.0,8.0,15.0
25.0,288.0,1.0,0.0,11.0,2.0,255.0,35.0,10.0,10.0
1.0,709.0,5.0,1.0,20.0,2.0,350.0,48.0,7.0,20.0
14.0,696.0,17.0,0.0,8.0,0.0,830.0,8.0,3.0,5.0
2.0,601.0,0.0,0.0,18.0,2.0,140.0,19.0,7.0,15.0
1.0,551.0,1.0,0.0,17.0,2.0,140.0,19.0,4.0,15.0
4.0,767.0,0.0,0.0,13.0,0.0,200.0,97.0,15.0,10.0
9.0,702.0,1.0,0.0,2.0,0.0,375.0,12.0,1.0,0.0
14.0,696.0,5.0,0.0,1.0,0.0,800.0,99.0,2.0,0.0
14.0,235.0,0.0,0.0,1.0,2.0,350.0,19.0,10.0,0.0
3.0,66.0,2.0,0.0,25.0,2.0,370.0,105.0,15.0,25.0
1.0,571.0,15.0,0.0,7.0,0.0,370.0,75.0,1.0,5.0
2.0,736.0,20.0,0.0,13.0,0.0,430.0,62.0,4.0,10.0
5.0,487.0,5.0,0.0,10.0,0.0,420.0,19.0,8.0,10.0
0.0,327.0,9.0,0.0,10.0,0.0,290.0,19.0,11.0,10.0
25.0,503.0,0.0,0.0,10.0,0.0,285.0,96.0,2.0,10.0
9.0,702.0,1.0,0.0,0.0,0.0,410.0,64.0,1.0,0.0
28.0,64.0,9.0,0.0,20.0,0.0,420.0,94.0,13.0,20.0
24.0,259.0,0.0,0.0,26.0,0.0,340.0,82.0,16.0,25.0
5.0,487.0,1.0,0.0,4.0,0.0,355.0,8.0,6.0,0.0
12.0,728.0,1.0,0.0,0.0,0.0,365.0,105.0,5.0,0.0
14.0,235.0,1.0,0.0,25.0,0.0,215.0,51.0,17.0,25.0
3.0,66.0,2.0,0.0,25.0,0.0,650.0,79.0,8.0,25.0
29.0,410.0,13.0,0.0,9.0,0.0,1850.0,47.0,4.0,5.0
11.0,353.0,16.0,0.0,27.0,0.0,340.0,19.0,13.0,25.0
19.0,583.0,0.0,0.0,20.0,0.0,420.0,48.0,11.0,20.0
14.0,235.0,0.0,0.0,30.0,2.0,235.0,90.0,12.0,30.0
2.0,736.0,1.0,0.0,10.0,0.0,395.0,30.0,2.0,10.0
14.0,235.0,1.0,0.0,16.0,0.0,320.0,56.0,13.0,15.0
0.0,323.0,5.0,0.0,10.0,0.0,490.0,34.0,5.0,10.0
2.0,12.0,15.0,0.0,0.0,2.0,25.0,81.0,36.0,0.0
41.0,423.0,19.0,0.0,4.0,0.0,690.0,100.0,1.0,0.0
0.0,770.0,9.0,1.0,30.0,2.0,145.0,19.0,8.0,30.0
24.0,259.0,23.0,0.0,3.0,0.0,850.0,73.0,1.0,0.0
3.0,67.0,15.0,0.0,8.0,0.0,850.0,47.0,5.0,5.0
11.0,563.0,1.0,0.0,0.0,2.0,150.0,19.0,24.0,0.0
0.0,326.0,9.0,0.0,1.0,0.0,610.0,1.0,1.0,0.0
2.0,736.0,5.0,0.0,2.0,0.0,550.0,56.0,3.0,0.0
61.0,609.0,19.0,0.0,2.0,0.0,2250.0,96.0,4.0,0.0
6.0,188.0,9.0,0.0,2.0,0.0,1100.0,8.0,5.0,0.0
34.0,329.0,11.0,0.0,18.0,0.0,375.0,1.0,5.0,15.0
9.0,702.0,1.0,0.0,9.0,0.0,265.0,94.0,3.0,5.0
8.0,87.0,19.0,0.0,4.0,0.0,400.0,19.0,1.0,0.0
2.0,631.0,9.0,0.0,0.0,2.0,30.0,46.0,35.0,0.0
14.0,696.0,9.0,0.0,12.0,0.0,960.0,19.0,3.0,10.0
6.0,296.0,15.0,0.0,20.0,0.0,340.0,1.0,24.0,20.0
6.0,296.0,15.0,0.0,26.0,0.0,340.0,1.0,24.0,25.0
17.0,739.0,13.0,0.0,13.0,0.0,435.0,92.0,4.0,10.0
4.0,155.0,22.0,0.0,18.0,0.0,305.0,1.0,10.0,15.0
0.0,749.0,5.0,0.0,1.0,0.0,1120.0,56.0,2.0,0.0
29.0,241.0,25.0,0.0,28.0,0.0,220.0,61.0,23.0,25.0
1.0,709.0,5.0,0.0,19.0,2.0,320.0,100.0,9.0,15.0
5.0,487.0,17.0,0.0,3.0,0.0,415.0,19.0,8.0,0.0
2.0,736.0,17.0,0.0,8.0,2.0,385.0,8.0,3.0,5.0
1.0,571.0,1.0,0.0,19.0,2.0,180.0,48.0,14.0,15.0
63.0,58.0,23.0,0.0,27.0,0.0,190.0,47.0,24.0,25.0
4.0,416.0,1.0,0.0,4.0,0.0,690.0,1.0,2.0,0.0
9.0,702.0,17.0,0.0,3.0,0.0,340.0,8.0,2.0,0.0
28.0,29.0,0.0,0.0,3.0,0.0,800.0,48.0,1.0,0.0
24.0,259.0,1.0,0.0,13.0,0.0,550.0,83.0,6.0,10.0
5.0,488.0,0.0,0.0,13.0,0.0,200.0,19.0,17.0,10.0
22.0,334.0,21.0,0.0,4.0,0.0,400.0,2.0,3.0,0.0
24.0,259.0,0.0,0.0,8.0,0.0,750.0,47.0,3.0,5.0
21.0,761.0,2.0,0.0,24.0,0.0,335.0,63.0,8.0,20.0
6.0,189.0,1.0,0.0,25.0,0.0,330.0,51.0,22.0,25.0
2.0,16.0,11.0,0.0,0.0,2.0,35.0,64.0,50.0,0.0
61.0,609.0,15.0,0.0,2.0,0.0,2250.0,96.0,4.0,0.0
0.0,393.0,2.0,0.0,17.0,0.0,250.0,30.0,14.0,15.0
18.0,137.0,0.0,1.0,13.0,0.0,145.0,47.0,13.0,10.0
0.0,140.0,15.0,0.0,20.0,2.0,85.0,42.0,23.0,20.0
6.0,189.0,1.0,0.0,6.0,0.0,1500.0,92.0,3.0,5.0
2.0,499.0,9.0,0.0,1.0,2.0,250.0,8.0,6.0,0.0
6.0,291.0,1.0,0.0,17.0,0.0,430.0,0.0,19.0,15.0
11.0,565.0,9.0,0.0,10.0,0.0,600.0,82.0,9.0,10.0
9.0,702.0,6.0,0.0,5.0,0.0,310.0,19.0,2.0,5.0
9.0,463.0,17.0,0.0,12.0,0.0,325.0,75.0,8.0,10.0
31.0,18.0,17.0,0.0,28.0,2.0,84.0,100.0,25.0,25.0
1.0,163.0,5.0,0.0,10.0,0.0,245.0,81.0,9.0,10.0
0.0,750.0,1.0,0.0,2.0,0.0,950.0,19.0,2.0,0.0
1.0,163.0,0.0,1.0,18.0,2.0,170.0,8.0,10.0,15.0
18.0,128.0,1.0,0.0,24.0,2.0,85.0,56.0,14.0,20.0
1.0,571.0,2.0,0.0,21.0,0.0,245.0,16.0,6.0,20.0
4.0,447.0,9.0,0.0,13.0,0.0,700.0,73.0,6.0,10.0
4.0,767.0,15.0,0.0,16.0,2.0,70.0,81.0,29.0,15.0
19.0,174.0,5.0,0.0,0.0,2.0,25.0,47.0,55.0,0.0
5.0,487.0,18.0,0.0,17.0,0.0,325.0,47.0,7.0,15.0
24.0,630.0,0.0,0.0,11.0,0.0,335.0,72.0,21.0,10.0
22.0,243.0,17.0,0.0,6.0,0.0,340.0,93.0,7.0,5.0
11.0,356.0,1.0,0.0,20.0,2.0,50.0,46.0,27.0,20.0
18.0,135.0,1.0,1.0,7.0,2.0,130.0,82.0,16.0,5.0
14.0,635.0,2.0,0.0,12.0,0.0,300.0,19.0,10.0,10.0
29.0,410.0,0.0,0.0,33.0,0.0,480.0,19.0,17.0,30.0
10.0,69.0,5.0,0.0,0.0,2.0,46.0,19.0,41.0,0.0
1.0,163.0,1.0,0.0,6.0,2.0,190.0,47.0,9.0,5.0
9.0,702.0,1.0,0.0,11.0,0.0,180.0,16.0,12.0,10.0
22.0,766.0,9.0,0.0,8.0,2.0,110.0,71.0,7.0,5.0
34.0,328.0,1.0,0.0,15.0,2.0,195.0,15.0,5.0,15.0
72.0,713.0,9.0,0.0,1.0,0.0,730.0,75.0,1.0,0.0
0.0,140.0,16.0,0.0,20.0,0.0,230.0,70.0,14.0,20.0
8.0,641.0,16.0,0.0,2.0,0.0,670.0,8.0,2.0,0.0
2.0,12.0,13.0,0.0,0.0,2.0,18.0,19.0,47.0,0.0
0.0,749.0,9.0,0.0,0.0,0.0,970.0,74.0,2.0,0.0
18.0,135.0,1.0,0.0,21.0,2.0,130.0,100.0,12.0,20.0
9.0,702.0,5.0,0.0,3.0,0.0,330.0,50.0,3.0,0.0
49.0,624.0,1.0,0.0,0.0,0.0,7500.0,47.0,1.0,0.0
61.0,132.0,0.0,0.0,0.0,0.0,1240.0,100.0,1.0,0.0
14.0,235.0,9.0,0.0,13.0,0.0,350.0,27.0,10.0,10.0
5.0,487.0,0.0,0.0,15.0,0.0,335.0,87.0,7.0,15.0
9.0,702.0,1.0,0.0,10.0,2.0,190.0,8.0,9.0,10.0
28.0,95.0,4.0,0.0,0.0,2.0,35.0,14.0,43.0,0.0
15.0,560.0,1.0,0.0,0.0,2.0,95.0,51.0,25.0,0.0
8.0,104.0,0.0,0.0,0.0,0.0,950.0,8.0,1.0,0.0
2.0,636.0,16.0,0.0,0.0,2.0,33.0,6.0,43.0,0.0
9.0,702.0,6.0,0.0,10.0,0.0,215.0,46.0,15.0,10.0
29.0,498.0,0.0,0.0,14.0,0.0,360.0,74.0,15.0,10.0
2.0,601.0,17.0,0.0,11.0,2.0,140.0,46.0,15.0,10.0
9.0,702.0,0.0,0.0,13.0,0.0,240.0,81.0,9.0,10.0
11.0,627.0,1.0,0.0,13.0,0.0,320.0,19.0,8.0,10.0
2.0,631.0,9.0,0.0,0.0,2.0,35.0,35.0,36.0,0.0
17.0,495.0,1.0,0.0,6.0,0.0,650.0,62.0,5.0,5.0
2.0,736.0,20.0,0.0,13.0,2.0,280.0,19.0,3.0,10.0
2.0,524.0,15.0,0.0,18.0,2.0,80.0,85.0,22.0,15.0
34.0,445.0,0.0,0.0,11.0,0.0,240.0,47.0,3.0,10.0
8.0,641.0,9.0,0.0,8.0,0.0,700.0,85.0,3.0,5.0
48.0,314.0,0.0,0.0,2.0,0.0,380.0,61.0,1.0,0.0
0.0,326.0,5.0,0.0,10.0,0.0,375.0,32.0,6.0,10.0
5.0,487.0,5.0,0.0,12.0,0.0,390.0,75.0,6.0,10.0
17.0,442.0,5.0,0.0,1.0,0.0,700.0,32.0,2.0,0.0
18.0,331.0,1.0,0.0,25.0,2.0,160.0,6.0,5.0,25.0
0.0,322.0,9.0,0.0,14.0,0.0,230.0,43.0,14.0,10.0
9.0,702.0,2.0,0.0,10.0,0.0,300.0,8.0,3.0,10.0
26.0,346.0,0.0,0.0,5.0,2.0,199.0,30.0,5.0,5.0
5.0,487.0,1.0,0.0,9.0,0.0,349.0,96.0,7.0,5.0
30.0,164.0,5.0,0.0,10.0,2.0,45.0,8.0,29.0,10.0
14.0,235.0,9.0,0.0,0.0,0.0,400.0,16.0,9.0,0.0
25.0,87.0,19.0,0.0,0.0,2.0,43.0,48.0,33.0,0.0
5.0,320.0,1.0,0.0,9.0,0.0,590.0,0.0,5.0,5.0
11.0,673.0,2.0,0.0,3.0,0.0,800.0,19.0,1.0,0.0
5.0,487.0,1.0,0.0,12.0,0.0,380.0,75.0,7.0,10.0
22.0,705.0,9.0,0.0,18.0,2.0,65.0,37.0,28.0,15.0
28.0,63.0,5.0,0.0,12.0,0.0,210.0,46.0,16.0,10.0
28.0,80.0,20.0,0.0,18.0,0.0,170.0,9.0,18.0,15.0
9.0,702.0,2.0,0.0,13.0,0.0,255.0,102.0,9.0,10.0
6.0,645.0,6.0,0.0,21.0,0.0,1000.0,46.0,15.0,20.0
45.0,712.0,9.0,0.0,2.0,0.0,750.0,92.0,3.0,0.0
15.0,560.0,14.0,0.0,28.0,2.0,80.0,46.0,26.0,25.0
28.0,29.0,0.0,0.0,3.0,0.0,850.0,48.0,1.0,0.0
24.0,259.0,9.0,0.0,26.0,2.0,120.0,22.0,24.0,25.0
6.0,28.0,13.0,1.0,0.0,2.0,45.0,96.0,49.0,0.0
17.0,495.0,5.0,0.0,9.0,0.0,630.0,93.0,5.0,5.0
10.0,69.0,4.0,0.0,20.0,2.0,37.0,62.0,41.0,20.0
4.0,447.0,15.0,0.0,13.0,0.0,700.0,62.0,5.0,10.0
34.0,255.0,1.0,0.0,2.0,0.0,575.0,7.0,1.0,0.0
0.0,420.0,2.0,0.0,10.0,2.0,220.0,48.0,24.0,10.0
34.0,796.0,9.0,0.0,6.0,0.0,350.0,82.0,4.0,5.0
2.0,13.0,6.0,0.0,0.0,2.0,25.0,8.0,44.0,0.0
2.0,13.0,15.0,0.0,0.0,2.0,32.0,48.0,44.0,0.0
40.0,552.0,1.0,0.0,12.0,2.0,105.0,19.0,10.0,10.0
15.0,490.0,18.0,0.0,25.0,2.0,100.0,99.0,23.0,25.0
47.0,49.0,16.0,0.0,20.0,2.0,60.0,19.0,41.0,20.0
6.0,291.0,0.0,0.0,0.0,0.0,2700.0,8.0,3.0,0.0
24.0,259.0,5.0,0.0,20.0,0.0,470.0,95.0,7.0,20.0
44.0,788.0,0.0,0.0,2.0,0.0,300.0,19.0,5.0,0.0
0.0,327.0,0.0,0.0,13.0,0.0,325.0,35.0,11.0,10.0
41.0,423.0,17.0,0.0,2.0,0.0,900.0,78.0,1.0,0.0
9.0,613.0,1.0,0.0,10.0,0.0,580.0,100.0,4.0,10.0
15.0,561.0,9.0,0.0,30.0,2.0,100.0,45.0,23.0,30.0
26.0,346.0,1.0,0.0,27.0,2.0,270.0,19.0,4.0,25.0
14.0,691.0,22.0,0.0,11.0,0.0,320.0,8.0,13.0,10.0
4.0,271.0,15.0,0.0,4.0,0.0,430.0,64.0,5.0,0.0
25.0,503.0,17.0,0.0,11.0,2.0,170.0,34.0,11.0,10.0
9.0,702.0,21.0,0.0,9.0,0.0,285.0,62.0,7.0,5.0
14.0,235.0,1.0,0.0,4.0,0.0,430.0,1.0,10.0,0.0
41.0,461.0,2.0,0.0,2.0,0.0,640.0,8.0,1.0,0.0
